area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
55009,5,812199,78,0,2024,A,N,33,0,0,0,0,0,0,N,1.63,0.0,0.0,0.0,0.0,0.0,0.0,N,4,13.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55011,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,1.88,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55015,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,0.75,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55017,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,0.38,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55021,5,812199,78,0,2024,A,N,3,0,0,0,0,0,0,N,0.64,0.0,0.0,0.0,0.0,0.0,0.0,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55025,5,812199,78,0,2024,A,N,78,0,0,0,0,0,0,N,1.63,0.0,0.0,0.0,0.0,0.0,0.0,N,13,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55027,5,812199,78,0,2024,A,,4,16,190361,129137,940,228,11836,,0.75,0.37,0.16,0.22,0.09,0.44,0.44,,-1,-20.0,0,0.0,-74736,-28.2,-4084,-3.1,-593,-38.7,-83,-26.7,-4312,-26.7
55029,5,812199,78,0,2024,A,,5,27,604078,282407,5997,426,22168,,1.33,1.62,1.76,1.32,1.34,1.07,1.07,,0,0.0,3,12.5,19690,3.4,-1238,-0.4,265,4.6,-49,-10.3,-2524,-10.2
55031,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,0.62,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55033,5,812199,78,0,2024,A,,3,9,207753,85153,1541,448,23299,,0.98,0.43,0.41,0.31,0.37,0.97,0.97,,-1,-25.0,-4,-30.8,-31275,-13.1,-37092,-30.3,-549,-26.3,92,25.8,4794,25.9
55035,5,812199,78,0,2024,A,N,17,0,0,0,0,0,0,N,1.97,0.0,0.0,0.0,0.0,0.0,0.0,N,4,30.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55039,5,812199,78,0,2024,A,,5,28,899873,421342,5646,629,32723,,0.74,0.53,0.65,0.63,0.54,1.24,1.24,,2,66.7,13,86.7,460493,104.8,227377,117.2,3160,127.1,66,11.7,3431,11.7
55043,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.25,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55045,5,812199,78,0,2024,A,N,4,0,0,0,0,0,0,N,1.3,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55047,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.71,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55055,5,812199,78,0,2024,A,,4,18,226017,170238,4763,244,12674,,0.64,0.46,0.23,0.33,0.6,0.52,0.52,,-1,-20.0,3,20.0,36529,19.3,38117,28.9,2249,89.5,1,0.4,41,0.3
55059,5,812199,78,0,2024,A,,18,47,1343967,630312,8475,545,28344,,1.56,0.54,0.58,0.53,0.44,1.07,1.07,,3,20.0,7,17.5,334439,33.1,36291,6.1,-512,-5.7,56,11.5,2894,11.4
55063,5,812199,78,0,2024,A,,15,51,1547655,700350,12793,585,30396,,1.59,0.63,0.72,0.74,0.93,1.15,1.15,,2,15.4,2,4.1,69582,4.7,7093,1.0,2858,28.8,3,0.5,128,0.4
55065,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,1.48,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55067,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.58,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55069,5,812199,78,0,2024,A,N,0,0,0,0,0,0,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55071,5,812199,78,0,2024,A,N,4,0,0,0,0,0,0,N,0.76,0.0,0.0,0.0,0.0,0.0,0.0,N,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55073,5,812199,78,0,2024,A,,6,34,979307,415051,4198,561,29161,,0.57,0.41,0.45,0.39,0.27,1.11,1.11,,1,20.0,-16,-32.0,-453021,-31.6,-254337,-38.0,-7713,-64.8,6,1.1,322,1.1
55079,5,812199,78,0,2024,A,,80,356,10826346,4873323,70028,586,30447,,1.03,0.65,0.63,0.72,0.67,0.97,0.97,,10,14.3,-3,-0.8,-296095,-2.7,76335,1.6,-7966,-10.2,-9,-1.5,-513,-1.7
55081,5,812199,78,0,2024,A,N,3,0,0,0,0,0,0,N,0.85,0.0,0.0,0.0,0.0,0.0,0.0,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55085,5,812199,78,0,2024,A,N,6,0,0,0,0,0,0,N,1.51,0.0,0.0,0.0,0.0,0.0,0.0,N,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55087,5,812199,78,0,2024,A,N,26,0,0,0,0,0,0,N,1.62,0.0,0.0,0.0,0.0,0.0,0.0,N,4,18.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55089,5,812199,78,0,2024,A,,8,33,779892,440548,4673,459,23874,,0.95,0.68,0.61,0.71,0.53,0.89,0.89,,0,0.0,-21,-38.9,-772121,-49.7,-310851,-41.4,-257,-5.2,-95,-17.1,-4956,-17.2
55093,5,812199,78,0,2024,A,N,3,0,0,0,0,0,0,N,1.1,0.0,0.0,0.0,0.0,0.0,0.0,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55095,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.29,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55097,5,812199,78,0,2024,A,,8,46,979327,618565,5281,408,21213,,1.56,1.19,0.98,1.24,0.64,0.82,0.82,,3,60.0,14,43.8,148654,17.9,159502,34.7,1333,33.8,-93,-18.6,-4813,-18.5
55101,5,812199,78,0,2024,A,,13,62,1326148,708376,8807,412,21447,,0.94,0.7,0.54,0.59,0.43,0.77,0.77,,1,8.3,5,8.8,314430,31.1,73838,11.6,-1390,-13.6,69,20.1,3619,20.3
55105,5,812199,78,0,2024,A,,12,77,1800842,918708,17630,448,23287,,1.15,0.95,0.82,0.86,0.99,0.87,0.87,,2,20.0,11,16.7,244283,15.7,137671,17.6,1716,10.8,-4,-0.9,-208,-0.9
55109,5,812199,78,0,2024,A,N,12,0,0,0,0,0,0,N,1.6,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55111,5,812199,78,0,2024,A,,3,36,1152700,525905,5090,623,32394,,0.51,0.84,1.19,0.91,0.6,1.42,1.42,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55115,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,0.71,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55117,5,812199,78,0,2024,A,,6,19,380559,229280,4060,390,20296,,0.74,0.27,0.19,0.24,0.35,0.71,0.71,,1,20.0,4,26.7,42842,12.7,34699,17.8,-241,-5.6,-31,-7.4,-1610,-7.3
55119,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,1.4,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55121,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.45,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55123,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,0.91,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55125,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,0.75,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55127,5,812199,78,0,2024,A,N,9,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55131,5,812199,78,0,2024,A,N,9,0,0,0,0,0,0,N,0.87,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55133,5,812199,78,0,2024,A,N,61,0,0,0,0,0,0,N,1.58,0.0,0.0,0.0,0.0,0.0,0.0,N,11,22.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55135,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,0.54,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55139,5,812199,78,0,2024,A,N,12,0,0,0,0,0,0,N,1.03,0.0,0.0,0.0,0.0,0.0,0.0,N,3,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55141,5,812199,78,0,2024,A,N,3,0,0,0,0,0,0,N,0.53,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
55999,5,812199,78,0,2024,A,N,12,0,0,0,0,0,0,N,0.16,0.0,0.0,0.0,0.0,0.0,0.0,N,7,140.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
56000,5,812199,58,0,2024,A,N,43,0,0,0,0,0,0,N,0.53,0.0,0.0,0.0,0.0,0.0,0.0,N,5,13.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
56001,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.23,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
56005,5,812199,78,0,2024,A,,4,20,438815,345774,1850,427,22218,,0.74,0.69,0.5,0.45,0.36,0.73,0.73,,1,33.3,3,17.6,-43746,-9.1,66638,23.9,813,78.4,-119,-21.8,-6168,-21.7
56009,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,1.14,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
56021,5,812199,78,0,2024,A,N,8,0,0,0,0,0,0,N,0.64,0.0,0.0,0.0,0.0,0.0,0.0,N,1,14.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
56025,5,812199,78,0,2024,A,N,10,0,0,0,0,0,0,N,0.95,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
56027,5,812199,78,0,2024,A,N,0,0,0,0,0,0,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
56029,5,812199,78,0,2024,A,N,3,0,0,0,0,0,0,N,0.6,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
56033,5,812199,78,0,2024,A,N,4,0,0,0,0,0,0,N,0.86,0.0,0.0,0.0,0.0,0.0,0.0,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
56035,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.63,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
56037,5,812199,78,0,2024,A,N,4,0,0,0,0,0,0,N,0.87,0.0,0.0,0.0,0.0,0.0,0.0,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
56039,5,812199,78,0,2024,A,N,6,0,0,0,0,0,0,N,0.77,0.0,0.0,0.0,0.0,0.0,0.0,N,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
56041,5,812199,78,0,2024,A,N,0,0,0,0,0,0,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72000,5,812199,58,0,2024,A,,89,383,11991136,3200461,140068,603,31336,,0.65,0.35,0.68,0.44,0.49,1.96,1.96,,-7,-7.3,20,5.5,1046218,9.6,99445,3.2,7508,5.7,23,4.0,1178,3.9
72003,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.6,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72005,5,812199,78,0,2024,A,N,3,0,0,0,0,0,0,N,1.12,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72011,5,812199,78,0,2024,A,N,0,0,0,0,0,0,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72017,5,812199,78,0,2024,A,N,0,0,0,0,0,0,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72021,5,812199,78,0,2024,A,N,4,0,0,0,0,0,0,N,0.49,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72023,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,1.11,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72025,5,812199,78,0,2024,A,N,6,0,0,0,0,0,0,N,0.96,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72029,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,1.93,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72031,5,812199,78,0,2024,A,N,3,0,0,0,0,0,0,N,0.54,0.0,0.0,0.0,0.0,0.0,0.0,N,-2,-40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72035,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.72,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72041,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.89,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72043,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,1.1,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72051,5,812199,78,0,2024,A,N,0,0,0,0,0,0,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72057,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.76,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72061,5,812199,78,0,2024,A,N,6,0,0,0,0,0,0,N,0.84,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-14.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72065,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.58,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72067,5,812199,78,0,2024,A,N,4,0,0,0,0,0,0,N,7.28,0.0,0.0,0.0,0.0,0.0,0.0,N,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72069,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.44,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72071,5,812199,78,0,2024,A,N,3,0,0,0,0,0,0,N,1.95,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72073,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,2.05,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72075,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72085,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,1.19,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72089,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,2.33,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72091,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,1.17,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72097,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.24,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72101,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,1.67,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72113,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.16,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72115,5,812199,78,0,2024,A,N,0,0,0,0,0,0,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72117,5,812199,78,0,2024,A,N,0,0,0,0,0,0,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72119,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.93,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72121,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,1.72,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72125,5,812199,78,0,2024,A,N,0,0,0,0,0,0,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72127,5,812199,78,0,2024,A,N,28,0,0,0,0,0,0,N,0.87,0.0,0.0,0.0,0.0,0.0,0.0,N,-2,-6.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72131,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.54,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72135,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,1.69,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72137,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.47,0.0,0.0,0.0,0.0,0.0,0.0,N,-2,-66.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72143,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,1.07,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72145,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,1.36,0.0,0.0,0.0,0.0,0.0,0.0,N,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72153,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.78,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
72999,5,812199,78,0,2024,A,N,1,0,0,0,0,0,0,N,0.87,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
78000,5,812199,58,0,2024,A,N,4,0,0,0,0,0,0,N,0.43,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
78010,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,0.56,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
78030,5,812199,78,0,2024,A,N,2,0,0,0,0,0,0,N,0.42,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1018,5,812199,48,0,2024,A,N,16,0,0,0,0,0,0,N,1.32,0.0,0.0,0.0,0.0,0.0,0.0,N,3,23.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1038,5,812199,48,0,2024,A,N,9,0,0,0,0,0,0,N,0.84,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1042,5,812199,48,0,2024,A,N,60,0,0,0,0,0,0,N,1.15,0.0,0.0,0.0,0.0,0.0,0.0,N,4,7.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1050,5,812199,48,0,2024,A,N,2,0,0,0,0,0,0,N,0.2,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1054,5,812199,48,0,2024,A,N,12,0,0,0,0,0,0,N,1.15,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1058,5,812199,48,0,2024,A,N,74,0,0,0,0,0,0,N,1.1,0.0,0.0,0.0,0.0,0.0,0.0,N,-7,-8.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1074,5,812199,48,0,2024,A,N,70,0,0,0,0,0,0,N,0.94,0.0,0.0,0.0,0.0,0.0,0.0,N,7,11.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1078,5,812199,48,0,2024,A,N,6,0,0,0,0,0,0,N,0.52,0.0,0.0,0.0,0.0,0.0,0.0,N,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1090,5,812199,48,0,2024,A,N,71,0,0,0,0,0,0,N,1.33,0.0,0.0,0.0,0.0,0.0,0.0,N,4,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1102,5,812199,48,0,2024,A,,14,56,1428287,550565,16179,490,25467,,1.54,0.83,0.87,0.83,0.72,1.06,1.06,N,3,27.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1110,5,812199,48,0,2024,A,N,15,0,0,0,0,0,0,N,0.79,0.0,0.0,0.0,0.0,0.0,0.0,N,1,7.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1118,5,812199,48,0,2024,A,N,8,0,0,0,0,0,0,N,0.79,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1120,5,812199,48,0,2024,A,,12,96,4148570,1603073,29904,828,43065,,0.92,1.25,1.92,0.88,1.52,1.53,1.53,N,12,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1126,5,812199,48,0,2024,A,N,32,0,0,0,0,0,0,N,1.04,0.0,0.0,0.0,0.0,0.0,0.0,N,3,10.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1146,5,812199,48,0,2024,A,N,32,0,0,0,0,0,0,N,1.25,0.0,0.0,0.0,0.0,0.0,0.0,N,-5,-13.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1150,5,812199,48,0,2024,A,N,6,0,0,0,0,0,0,N,0.8,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1154,5,812199,48,0,2024,A,N,28,0,0,0,0,0,0,N,1.5,0.0,0.0,0.0,0.0,0.0,0.0,N,4,16.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1164,5,812199,48,0,2024,A,N,1,0,0,0,0,0,0,N,0.15,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
C1170,5,812199,48,0,2024,A,N,66,0,0,0,0,0,0,N,1.4,0.0,0.0,0.0,0.0,0.0,0.0,N,-7,-9.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
